cell_index,C_state,I_state,total_opportunity,n_supported_sender_receiver_pairs
163404,0,7,63.341442,34
163405,0,7,32.699066,35
163406,0,6,2.8123384,22
163407,0,3,2.2239428,34
163408,0,3,1.6443697,32
163409,7,3,0.3649531,60
163410,0,3,2.0218635,34
163411,4,1,71.230515,14
163412,4,1,84.477905,4
163413,4,1,83.342514,15
163414,4,1,70.65952,3
163415,4,1,55.458088,4
163416,4,1,80.98808,15
163417,4,1,74.7701,14
163418,4,1,98.679306,45
163419,4,1,63.856384,4
163420,4,1,100.605095,45
163421,4,1,70.44926,4
163422,4,1,88.0545,15
163423,4,1,69.93483,4
163424,4,1,82.519684,9
163425,4,1,101.63734,34
163426,4,1,67.13771,3
163427,4,1,91.30469,23
163428,4,1,88.02823,9
163429,4,1,80.390915,23
163430,4,1,96.43709,35
163431,4,4,67.38412,14
163432,4,1,104.49899,35
163433,4,1,89.6729,33
163434,4,1,95.51532,47
163435,4,1,97.164375,35
163436,4,1,99.9834,47
163437,4,1,52.975662,21
163438,4,1,92.434875,35
163439,4,2,91.980194,34
163440,3,4,76.78421,35
163441,4,2,92.9268,34
163442,3,4,72.7061,61
163443,4,4,66.09247,45
163444,4,4,86.26967,76
163445,4,4,93.98934,33
163446,4,5,82.53794,76
163447,4,4,84.085266,34
163448,4,4,92.53085,61
163449,4,4,64.79929,75
163450,0,4,83.14743,78
163451,4,4,92.793274,60
163452,0,5,74.73631,63
163453,0,4,92.33216,63
163454,0,4,93.84279,61
163455,4,1,99.39305,34
163456,4,6,92.8475,60
163457,4,4,103.61024,46
163458,4,4,92.00943,61
163459,2,1,74.39757,61
163460,3,7,68.06091,62
163461,3,7,70.26226,47
163462,4,4,116.65613,34
163463,4,1,54.909946,22
163464,4,1,43.900906,22
163465,4,1,58.2389,8
163466,4,1,76.79186,9
163467,4,1,73.76202,15
163468,4,1,88.03497,14
163469,4,1,98.95426,14
163470,4,1,58.224323,8
163471,4,1,98.36094,14
163472,4,1,104.18208,9
163473,4,1,111.9935,9
163474,4,1,105.87067,9
163475,4,1,62.476883,4
163476,4,1,92.70299,8
163477,4,1,107.06426,9
163478,4,1,111.25697,9
163479,4,1,100.8933,9
163480,4,1,77.41466,4
163481,4,1,96.98368,9
163482,4,1,85.255875,9
163483,4,1,93.88017,8
163484,4,1,89.37085,9
163485,4,1,65.05804,8
163486,4,1,56.26268,8
163487,4,1,59.900547,4
163488,4,1,68.09085,4
163489,4,1,54.99216,8
163490,4,1,34.312023,8
163491,4,1,61.432022,4
163492,4,1,74.21806,4
163493,4,1,51.448723,4
163494,4,1,55.2163,4
163495,4,1,47.37421,4
163496,4,1,34.04416,4
163497,4,1,77.26285,4
163498,4,1,21.633991,25
163499,6,1,6.2335343,25
163500,4,1,17.446083,25
163501,4,1,27.412333,24
163502,4,1,16.095463,25
163503,4,1,38.19593,34
163504,4,1,38.00168,35
163505,4,1,53.36245,35
163506,4,1,62.69506,46
163507,4,1,20.60461,24
163508,4,1,18.888624,24
163509,4,1,33.648098,24
163510,4,1,71.96712,23
163511,4,1,48.794563,24
163512,4,1,70.42325,35
163513,4,1,32.50339,22
163514,4,1,35.622044,23
163515,4,1,76.36742,35
163516,4,1,74.7291,35
163517,4,1,62.18182,23
163518,4,1,63.437305,25
163519,4,1,67.05148,22
163520,4,1,80.9362,23
163521,4,1,75.595795,24
163522,4,1,75.62559,35
163523,4,1,76.12093,22
163524,4,1,82.00074,25
163525,4,1,99.76038,23
163526,4,1,88.50352,23
163527,4,1,87.16818,24
163528,4,1,75.52954,23
163529,4,1,63.43147,34
163530,4,1,107.3104,22
163531,4,1,87.62164,23
163532,4,1,103.40523,13
163533,4,1,111.067795,22
163534,4,1,81.335915,24
163535,4,1,90.40409,34
163536,4,1,77.19592,14
163537,4,1,81.9283,14
163538,4,1,49.806606,23
163539,4,1,87.50411,23
163540,4,1,83.64742,7
163541,4,1,101.768684,14
163542,4,1,98.38051,7
163543,4,1,79.11845,24
163544,4,1,73.52947,14
163545,4,1,110.09911,7
163546,4,1,87.83335,33
163547,4,1,80.470856,15
163548,4,1,81.30978,46
163549,4,1,52.233467,44
163550,4,1,100.77194,8
163551,4,1,67.94855,32
163552,4,1,67.66167,34
163553,4,1,106.46824,7
163554,4,1,89.08565,15
163555,4,4,60.49601,7
163556,4,1,60.249016,44
163557,4,1,90.87918,23
163558,4,1,115.36111,4
163559,4,1,102.74947,8
163560,4,1,72.304596,23
163561,4,1,98.418686,9
163562,4,1,147.94652,22
163563,4,1,133.77509,9
163564,4,1,86.68373,14
163565,4,1,117.25709,23
163566,4,1,133.98755,22
163567,4,1,73.7983,14
163568,4,1,88.355255,8
163569,4,1,74.68255,8
163570,4,1,101.331696,23
163571,4,1,86.84265,23
163572,4,4,108.91548,23
163573,4,1,77.19745,23
163574,4,1,64.451706,8
163575,4,4,80.41699,23
163576,4,1,72.98931,14
163577,4,1,67.90323,22
163578,4,1,61.116184,22
163579,4,4,59.334564,34
163580,4,1,42.499138,15
163581,4,1,44.591843,23
163582,4,1,42.006817,45
163583,4,1,43.369488,15
163584,4,2,96.19847,34
163585,4,1,81.0741,25
163586,4,1,62.495365,25
163587,4,1,97.98754,34
163588,4,1,39.87323,25
163589,4,1,13.818283,9
163590,4,1,94.93301,34
163591,0,1,101.99301,24
163592,4,1,84.01395,46
163593,4,1,36.44117,47
163594,0,1,106.44348,45
163595,0,1,116.263245,47
163596,4,1,97.416245,47
163597,4,1,63.921757,48
163598,0,1,119.602036,47
163599,4,1,128.81458,47
163600,4,1,38.028458,47
163601,4,1,115.955795,47
163602,4,1,24.81082,15
163603,4,1,135.9001,46
163604,0,1,136.37418,46
163605,4,1,97.14253,46
163606,0,1,121.795456,46
163607,0,1,133.13829,46
163608,4,1,52.146,24
163609,0,1,118.875755,46
163610,4,1,78.42865,34
163611,4,1,131.70107,47
163612,0,1,129.35086,46
163613,4,1,116.89374,46
163614,0,1,86.882805,61
163615,4,1,47.2373,14
163616,4,2,124.76218,46
163617,4,2,100.15027,46
163618,4,4,115.8485,34
163619,4,4,95.674706,24
163620,0,4,112.164246,33
163621,4,4,118.68837,47
163622,0,4,57.507015,61
163623,4,4,84.89945,23
163624,0,4,82.44624,33
163625,4,4,119.29765,24
163626,4,4,114.22965,35
163627,4,4,101.62893,34
163628,4,4,114.948135,34
163629,4,4,115.52044,24
163630,0,4,73.74156,24
163631,4,1,97.57108,33
163632,4,4,123.2104,34
163633,0,3,41.53466,46
163634,4,4,121.2393,34
163635,0,4,83.567215,33
163636,4,4,119.45744,34
163637,4,4,126.79248,34
163638,0,4,38.739124,25
163639,4,4,97.81948,46
163640,4,4,116.07333,46
163641,4,1,110.35462,7
163642,4,1,128.2204,4
163643,4,1,124.975105,8
163644,4,1,109.69564,8
163645,4,1,127.17699,4
163646,4,1,126.9055,8
163647,4,1,133.50302,4
163648,4,1,86.67147,8
163649,4,1,124.46019,4
163650,4,1,124.89772,4
163651,4,1,109.62395,4
163652,4,1,71.210915,9
163653,4,1,94.12992,4
163654,4,1,119.32567,4
163655,4,1,109.79358,8
163656,4,1,110.5905,8
163657,4,1,91.481445,15
163658,4,1,100.832924,8
163659,4,1,77.59398,23
163660,4,1,103.743,8
163661,4,1,100.900986,24
163662,4,1,112.48517,24
163663,4,1,88.03554,8
163664,4,1,106.90184,14
163665,4,1,83.65274,14
163666,4,1,116.530945,14
163667,4,1,130.42374,14
163668,4,1,135.80508,23
163669,4,1,144.1281,14
163670,4,1,133.40305,14
163671,4,1,162.32126,14
163672,4,1,146.29062,15
163673,4,1,179.753,14
163674,4,1,179.12216,14
163675,4,1,142.85542,14
163676,4,1,179.55783,14
163677,4,1,129.62662,14
163678,4,1,188.42801,14
163679,4,1,180.09087,14
163680,4,1,133.05763,8
163681,4,1,161.5477,8
163682,4,1,186.48274,8
163683,4,1,177.50392,8
163684,4,1,173.61401,8
163685,4,1,86.349625,8
163686,4,1,141.58583,14
163687,4,1,134.16455,8
163688,4,1,156.19554,8
163689,4,1,131.83905,14
163690,4,1,121.084366,4
163691,4,1,99.90498,8
163692,4,1,90.19929,4
163693,4,1,94.82617,8
163694,4,1,57.079956,4
163695,4,1,84.53218,4
163696,4,1,72.17704,9
163697,4,1,74.60927,15
163698,4,1,49.319435,9
163699,4,1,79.78241,9
163700,4,1,74.617905,15
163701,4,1,73.555534,16
163702,4,1,81.82042,15
163703,4,1,92.71208,9
163704,4,1,91.75051,15
163705,4,1,74.81241,14
163706,4,1,96.49762,9
163707,4,1,89.20152,15
163708,4,1,52.61405,15
163709,4,1,86.867294,15
163710,4,1,77.02091,9
163711,4,1,79.9677,15
163712,4,1,59.26423,14
163713,4,1,81.20508,9
163714,4,1,70.58806,8
163715,4,1,79.29666,7
163716,4,1,47.48693,7
163717,4,1,80.479866,4
163718,4,1,73.10451,7
163719,4,1,81.75139,4
163720,4,1,80.92621,9
163721,4,1,57.69214,4
163722,4,1,91.1662,15
163723,4,1,84.134346,4
163724,4,1,81.8803,9
163725,4,1,78.56059,7
163726,4,1,70.97166,8
163727,4,1,58.310482,4
163728,4,1,42.226273,9
163729,4,1,29.846615,9
163730,4,1,101.7409,23
163731,4,1,39.698708,23
163732,4,4,53.62954,14
163733,4,1,70.4252,22
163734,4,4,75.00702,22
163735,4,4,68.6377,32
163736,4,4,77.11238,23
163737,4,1,39.336212,22
163738,4,4,69.88102,23
163739,4,4,73.23323,33
163740,4,4,96.63798,34
163741,4,1,60.225075,33
163742,4,4,81.98489,60
163743,4,1,96.13239,34
163744,4,4,106.82555,62
163745,4,4,103.18321,34
163746,4,4,138.06335,62
163747,4,1,106.61917,34
163748,4,4,120.776306,47
163749,4,4,126.50349,48
163750,4,4,143.87788,61
163751,4,4,149.99728,47
163752,4,1,122.41388,35
163753,4,4,149.31491,60
163754,4,4,167.33661,47
163755,4,4,167.18475,48
163756,2,4,138.5656,36
163757,4,4,179.58112,47
163758,4,4,147.57211,62
163759,4,4,175.92879,47
163760,0,4,126.06898,35
163761,4,4,179.17796,36
163762,0,4,168.18454,48
163763,4,1,132.74995,60
163764,4,4,179.16223,47
163765,0,4,142.22002,49
163766,4,4,161.54276,47
163767,0,4,116.15755,36
163768,0,4,152.56943,48
163769,0,4,158.18384,36
163770,0,4,162.53246,47
163771,4,4,138.17798,47
163772,4,4,144.22351,47
163773,4,1,120.58089,46
163774,0,4,82.26581,36
163775,4,4,118.62512,46
163776,0,4,78.776024,47
163777,4,4,105.38994,47
163778,0,4,97.56155,36
163779,0,5,62.40476,62
163780,0,4,85.4462,62
163781,4,4,101.8473,77
163782,0,6,29.87513,47
163783,0,4,76.981926,77
163784,0,4,54.59242,60
163785,0,4,57.45896,77
163786,0,4,28.304758,48
163787,0,7,31.277786,34
163788,4,1,121.14382,35
163789,4,1,117.328766,25
163790,1,4,30.174145,36
163791,4,1,56.56329,35
163792,4,1,133.34897,25
163793,4,1,71.58125,25
163794,4,1,134.59349,25
163795,4,4,10.152473,36
163796,4,1,104.5053,25
163797,4,1,142.1926,25
163798,4,1,139.67836,25
163799,4,1,81.228935,25
163800,4,1,110.62847,25
163801,4,1,52.136948,25
163802,4,1,130.91287,25
163803,1,0,31.306025,35
163804,4,1,133.39842,25
163805,4,1,126.50426,25
163806,4,1,115.19033,25
163807,4,1,62.8227,25
163808,4,1,78.60537,25
163809,6,3,7.8443418,35
163810,4,1,104.8626,25
163811,4,1,95.94076,25
163812,4,1,101.63979,25
163813,4,1,42.791218,25
163814,4,1,76.46856,25
163815,4,1,44.83138,24
163816,4,1,65.92462,24
163817,5,3,13.71562,36
163818,5,4,12.836167,36
163819,6,3,12.640402,36
163820,6,1,14.231391,36
163821,6,1,10.512265,35
163822,6,1,9.187718,36
163823,5,1,0.16684662,15
163824,6,1,4.4552765,25
163825,6,1,7.1865597,35
163826,6,1,3.0728953,23
163827,4,1,5.341709,9
163828,4,1,9.40295,23
163829,6,1,4.680852,16
163830,6,1,18.744078,16
163831,4,1,10.595166,24
163832,4,1,27.408215,15
163833,4,1,22.3022,23
163834,4,1,19.162926,23
163835,4,1,39.1602,23
163836,4,1,28.257595,23
163837,4,1,34.05302,9
163838,4,1,41.77905,23
163839,4,1,45.32693,24
163840,4,1,59.141182,9
163841,4,1,52.82975,24
163842,4,1,46.735527,9
163843,4,1,66.73957,15
163844,4,1,25.782665,16
163845,4,1,52.61742,15
163846,4,1,41.413166,24
163847,4,1,56.890923,23
163848,4,1,60.144547,9
163849,4,1,42.586407,24
163850,4,1,55.99207,23
163851,4,1,40.264977,16
163852,4,1,87.410965,9
163853,4,1,70.33305,15
163854,4,1,88.56161,9
163855,4,1,85.171165,9
163856,4,1,71.436066,15
163857,4,1,64.898605,15
163858,4,1,94.710655,9
163859,4,1,85.963684,15
163860,4,1,95.49138,9
163861,4,1,97.291855,25
163862,4,1,125.6336,25
163863,4,1,96.4963,23
163864,4,1,142.43837,24
163865,4,1,137.2617,15
163866,4,1,97.59497,14
163867,4,1,111.75021,24
163868,4,1,80.395035,25
163869,4,1,145.63458,23
163870,4,1,128.3436,15
163871,4,1,136.91405,23
163872,4,1,78.409065,8
163873,4,1,89.71522,16
163874,4,1,121.966446,22
163875,4,1,96.19807,4
163876,4,1,103.80766,14
163877,4,1,113.08776,22
163878,4,1,90.44208,4
163879,4,1,88.27572,14
163880,4,1,73.93205,15
163881,4,1,73.34711,4
163882,4,1,115.66931,22
163883,4,1,91.42755,3
163884,4,1,130.39389,22
163885,4,1,119.286606,22
163886,4,1,135.50246,22
163887,4,1,80.68674,9
163888,4,1,137.03026,22
163889,4,1,146.25722,22
163890,4,1,78.32751,9
163891,4,1,66.51964,4
163892,4,1,108.98393,14
163893,4,1,111.54219,4
163894,4,1,114.60058,4
163895,4,1,115.115326,14
163896,4,1,100.057594,7
163897,4,1,44.831795,16
163898,4,1,53.316277,24
163899,4,1,99.42168,16
163900,4,1,99.531296,23
163901,4,1,140.19504,23
163902,4,4,118.123695,16
163903,4,1,76.15895,22
163904,4,1,56.746902,23
163905,4,4,106.33922,14
163906,4,1,43.67005,24
163907,4,1,152.05489,23
163908,4,1,6.7924223,25
163909,4,1,167.98447,24
163910,4,1,15.988015,25
163911,4,4,129.0297,14
163912,4,1,41.10032,16
163913,4,1,30.180122,25
163914,4,1,185.52866,16
163915,4,1,190.04585,24
163916,4,4,146.18939,14
163917,4,4,124.01485,7
163918,4,1,161.4071,14
163919,4,1,66.14318,15
163920,4,1,197.54474,16
163921,4,1,87.49118,9
163922,4,1,170.68457,16
163923,4,4,129.14441,3
163924,4,1,110.791885,8
163925,4,1,0.5099297,25
163926,4,1,62.406124,16
163927,4,1,138.14668,15
163928,4,1,96.507286,9
163929,4,1,119.08554,13
163930,4,1,112.30375,8
163931,4,1,104.37181,9
163932,4,1,107.040504,8
163933,4,1,115.6293,14
163934,4,1,110.355606,14
163935,4,1,95.04157,16
163936,4,1,103.495476,9
163937,4,1,112.72655,15
163938,4,1,86.72028,16
163939,4,1,110.05017,15
163940,4,1,96.40722,8
163941,4,1,100.63367,16
163942,4,1,102.74127,15
163943,4,1,102.35253,15
163944,4,1,84.639595,15
163945,4,1,95.430275,9
163946,4,1,95.95746,16
163947,4,1,97.88874,14
163948,4,1,72.39205,8
163949,4,1,79.59376,9
163950,4,1,104.08174,23
163951,4,1,68.78658,16
163952,4,1,80.185974,16
163953,4,1,80.894135,8
163954,4,1,103.419464,23
163955,4,1,52.91616,8
163956,4,1,63.990025,16
163957,4,1,98.358185,23
163958,4,1,116.17202,23
163959,4,1,53.126625,9
163960,4,1,44.186882,4
163961,0,4,42.357254,36
163962,0,4,38.154167,36
163963,0,4,36.219376,47
163964,0,6,15.001408,47
163965,0,4,24.646915,36
163966,0,6,7.790619,46
163967,0,4,9.945065,48
163968,0,6,2.7908788,35
163969,0,6,2.8451731,25
163970,0,4,3.1106768,48
163971,4,3,1.8802747,77
163972,0,3,3.329436,61
163973,0,3,0.55882406,46
163974,0,3,7.2301245,61
163975,0,3,17.85468,60
163976,0,3,41.072018,78
163977,0,3,32.66899,61
163978,0,3,15.456945,46
163979,0,3,55.50672,78
163980,0,6,27.1742,34
163981,0,3,19.708532,46
163982,0,3,56.164124,77
163983,0,3,40.740784,46
163984,0,3,16.718073,47
163985,0,6,8.658031,61
163986,0,3,57.606804,77
163987,0,3,40.953316,61
163988,0,3,65.75256,97
163989,0,4,8.5109215,47
163990,0,4,39.33792,46
163991,0,4,22.507315,46
163992,0,4,28.816803,46
163993,0,6,0.38606519,9
163994,0,6,0.43809298,23
163995,4,4,127.71897,61
163996,4,4,137.16666,61
163997,4,4,129.54993,47
163998,4,4,153.41187,62
163999,4,4,140.66052,62
164000,2,4,115.02183,47
164001,4,4,133.2663,35
164002,4,4,162.48503,62
164003,4,4,154.832,47
164004,4,4,130.89963,62
164005,4,4,138.8642,77
164006,0,4,93.99007,61
164007,0,4,116.268005,35
164008,4,4,177.12482,48
164009,2,4,88.3426,61
164010,0,4,80.6162,61
164011,4,4,167.14967,48
164012,2,4,118.75962,59
164013,0,4,88.299835,47
164014,0,4,107.4168,35
164015,4,4,134.33844,47
164016,4,1,120.350586,62
164017,2,4,75.70619,46
164018,4,4,145.81213,34
164019,4,4,122.5642,47
164020,4,1,170.29623,47
164021,2,4,119.532486,35
164022,4,1,116.395676,45
164023,4,1,125.58076,34
164024,2,4,123.973114,35
164025,2,1,129.08023,35
164026,0,4,47.502045,47
164027,4,1,101.32657,46
164028,2,4,84.37274,35
164029,4,4,100.28255,34
164030,4,1,104.95825,33
164031,2,4,103.148926,35
164032,4,1,114.68293,35
164033,0,4,74.45899,46
164034,0,4,24.78072,48
164035,4,1,94.91027,24
164036,0,4,88.03981,77
164037,4,1,73.31709,33
164038,4,1,83.43373,25
164039,4,1,101.01235,34
164040,0,3,48.92424,77
164041,4,1,99.09059,24
164042,0,3,47.131226,78
164043,4,1,84.987015,16
164044,4,1,83.30313,16
164045,4,1,73.25899,15
164046,4,1,84.40976,34
164047,0,4,31.210337,46
164048,4,1,61.216118,15
164049,4,1,63.233868,16
164050,0,4,20.325459,78
164051,4,1,82.20115,23
164052,4,4,71.7862,95
164053,4,1,98.45651,9
164054,4,1,75.32318,47
164055,4,1,92.0325,9
164056,4,4,77.12157,46
164057,4,1,103.94076,9
164058,4,4,85.4605,47
164059,4,1,104.08353,9
164060,4,1,100.389175,8
164061,4,1,78.00308,24
164062,4,1,103.72077,9
164063,4,4,88.59564,46
164064,4,1,85.0226,46
164065,4,1,82.17509,9
164066,4,1,116.42657,9
164067,4,1,108.63496,9
164068,4,1,92.35466,46
164069,4,4,89.628426,46
164070,4,1,99.26214,9
164071,4,1,99.617874,4
164072,4,1,117.923386,9
164073,4,1,113.37734,8
164074,4,4,91.79765,33
164075,4,1,84.592834,33
164076,4,1,111.28769,9
164077,4,1,80.96745,24
164078,4,1,121.35357,9
164079,4,1,86.078926,9
164080,4,4,82.86455,23
164081,4,1,118.59899,9
164082,4,1,69.10188,24
164083,4,1,101.969635,4
164084,4,1,105.299675,9
164085,4,1,107.16168,8
164086,4,1,64.51462,15
164087,4,1,111.28733,9
164088,4,1,107.42692,8
164089,4,1,73.8868,15
164090,4,1,89.07219,9
164091,4,1,75.88974,22
164092,4,1,104.887856,9
164093,4,1,111.71153,9
164094,4,1,96.69706,9
164095,4,1,71.32371,15
164096,4,1,70.970825,14
164097,4,1,84.814224,15
164098,4,1,79.4533,15
164099,4,1,115.47938,15
164100,4,1,95.173744,15
164101,4,1,113.846565,15
164102,4,1,78.34694,15
164103,4,1,104.03694,15
164104,4,1,107.95896,15
164105,4,4,85.713524,34
164106,4,1,96.657814,23
164107,4,1,88.95296,24
164108,4,1,85.02444,23
164109,4,1,91.052895,23
164110,4,4,67.72408,35
164111,4,4,65.653114,35
164112,4,4,78.20487,35
164113,4,4,75.58888,25
164114,4,4,84.09309,35
164115,4,4,52.126648,35
164116,4,4,84.3447,35
164117,4,4,84.74256,35
164118,4,4,68.87685,25
164119,4,4,81.015594,47
164120,4,4,67.9855,47
164121,4,4,50.44606,34
164122,4,4,39.923115,22
164123,4,4,55.91062,35
164124,4,4,49.965523,34
164125,4,4,31.490528,24
164126,4,4,35.068607,22
164127,4,4,31.954002,23
164128,4,1,41.299538,44
164129,4,1,47.651863,21
164130,4,1,50.37537,32
164131,4,4,53.1741,13
164132,4,1,42.57131,13
164133,4,1,47.74953,43
164134,4,4,33.9709,33
164135,4,1,41.621292,15
164136,0,3,107.57779,117
164137,4,1,65.605156,22
164138,4,4,91.507324,23
164139,4,1,80.54622,16
164140,0,3,142.23201,117
164141,0,3,118.273766,116
164142,4,1,71.09547,24
164143,4,4,122.50799,35
164144,4,1,59.338852,23
164145,4,4,140.58643,48
164146,4,1,85.42279,9
164147,0,3,150.4337,96
164148,0,3,139.12856,116
164149,0,3,158.06595,117
164150,4,4,152.46085,36
164151,4,4,165.52386,36
164152,4,4,81.243164,15
164153,0,3,150.50986,117
164154,4,1,113.33986,23
164155,0,3,174.77026,116
164156,0,3,169.07889,117
164157,4,4,174.0592,62
164158,4,1,75.87246,9
164159,4,4,172.4156,47
164160,4,3,173.98228,116
164161,4,4,112.24428,24
164162,0,3,146.75586,117
164163,4,1,73.021385,15
164164,0,3,167.60025,117
164165,4,4,141.88194,34
164166,4,4,122.032234,24
164167,4,4,160.087,46
164168,4,1,56.285698,14
164169,4,4,156.53719,34
164170,4,4,145.25726,96
164171,4,4,141.67358,34
164172,4,1,84.57724,15
164173,4,1,67.060776,14
164174,4,4,147.24438,48
164175,4,4,136.2884,34
164176,4,4,121.467514,23
164177,4,1,79.337654,23
164178,4,4,134.05838,34
164179,4,4,137.89328,24
164180,4,4,137.84036,34
164181,3,5,44.95169,116
164182,0,4,93.75678,46
164183,4,4,123.28998,34
164184,4,4,142.56366,61
164185,4,4,148.01567,60
164186,4,4,145.45294,46
164187,4,4,145.47185,34
164188,4,4,87.12065,24
164189,3,4,55.988785,61
164190,4,4,135.38368,46
164191,4,4,147.14317,61
164192,4,4,143.74364,60
164193,3,5,71.701645,117
164194,4,4,142.44336,61
164195,4,4,130.95535,47
164196,6,5,91.195175,117
164197,4,4,113.869446,35
164198,0,4,86.78837,118
164199,4,4,114.21963,47
164200,4,4,78.72643,77
164201,0,4,97.22354,117
164202,4,4,131.68011,47
164203,4,4,123.60758,61
164204,4,4,127.65387,25
164205,4,4,109.10811,47
164206,4,4,97.17239,33
164207,4,4,106.64206,78
164208,4,4,97.23341,116
164209,4,1,104.60779,34
164210,4,4,122.828064,47
164211,4,4,116.74149,77
164212,4,1,120.9785,47
164213,4,4,94.201935,117
164214,4,1,65.72367,23
164215,4,4,99.99657,97
164216,4,4,118.662766,46
164217,4,1,103.7462,95
164218,4,1,109.47772,16
164219,4,1,101.34558,76
164220,4,1,79.20894,22
164221,4,1,93.01427,23
164222,4,1,103.49478,46
164223,4,4,81.37189,95
164224,4,1,100.30374,15
164225,4,1,101.29834,24
164226,4,1,81.013214,46
164227,4,1,48.895115,44
164228,4,4,78.2789,61
164229,4,4,58.7325,34
164230,4,4,55.365364,34
164231,4,4,67.6831,47
164232,4,4,58.161255,34
164233,3,4,70.68503,47
164234,4,4,72.674515,59
164235,4,4,62.692608,59
164236,4,4,71.02297,47
164237,4,4,78.327385,59
164238,4,4,100.265854,74
164239,4,4,61.573616,47
164240,4,4,108.984436,59
164241,4,4,70.7234,46
164242,4,4,85.70486,34
164243,4,4,93.55343,44
164244,4,4,109.521515,58
164245,4,4,108.409004,61
164246,4,4,126.15786,60
164247,4,4,125.963326,75
164248,4,4,79.99983,44
164249,2,4,99.559006,77
164250,2,4,122.34928,61
164251,4,4,119.866066,61
164252,2,4,70.61839,77
164253,4,4,97.908,45
164254,3,4,54.394936,78
164255,2,4,99.17796,95
164256,2,4,80.13323,97
164257,2,4,124.581085,47
164258,2,4,114.79942,77
164259,4,4,96.1859,60
164260,2,4,87.20734,97
164261,4,4,73.30031,61
164262,2,4,95.523254,77
164263,2,4,100.07478,78
164264,4,4,65.85355,47
164265,2,4,90.05624,79
164266,6,4,69.489624,118
164267,6,5,77.36849,97
164268,6,5,81.72331,96
164269,0,4,56.52454,78
164270,6,5,87.25635,96
164271,6,5,97.392494,116
164272,0,5,69.9205,63
164273,0,5,65.22931,62
164274,0,5,79.307274,62
164275,6,5,82.933,97
164276,6,4,102.13587,117
164277,0,5,65.378136,62
164278,0,4,39.099606,63
164279,6,5,102.05719,96
164280,4,4,65.56241,47
164281,4,4,66.79518,32
164282,4,4,49.458195,21
164283,4,4,74.84845,59
164284,4,4,64.92678,48
164285,0,4,35.82238,62
164286,4,1,99.112434,60
164287,4,1,111.38832,24
164288,4,2,88.473755,46
164289,4,1,124.051094,46
164290,4,4,134.20782,35
164291,4,1,125.2616,60
164292,4,4,125.72696,34
164293,4,4,111.51871,62
164294,4,4,81.05774,77
164295,4,1,124.51986,60
164296,4,4,113.857895,62
164297,4,1,128.48471,25
164298,4,4,122.57138,46
164299,4,4,113.735535,62
164300,4,1,134.58829,47
164301,4,1,137.13678,75
164302,4,1,97.97834,34
164303,4,4,116.92432,47
164304,4,1,134.03778,59
164305,4,1,92.850845,46
164306,0,4,70.33823,78
164307,4,1,133.0983,59
164308,4,4,91.775894,62
164309,4,1,113.9399,76
164310,4,1,110.65016,48
164311,4,1,85.02345,46
164312,4,1,112.29152,47
164313,4,4,100.25942,62
164314,4,1,104.41552,24
164315,0,1,113.7737,75
164316,4,1,89.81204,45
164317,0,4,65.74007,78
164318,0,1,112.4616,75
164319,0,4,67.62222,60
164320,4,1,111.62523,59
164321,0,1,99.68033,59
164322,4,4,79.395195,60
164323,4,1,96.07411,24
164324,0,4,70.943436,48
164325,0,6,61.50435,62
164326,0,6,71.061844,93
164327,0,1,64.87027,60
